Name,Location_x,MinPrice,MaxPrice,Cuisine,Longitude,Latitude,PhoneNumber,Url,WebsiteUrl,Award,CP,Adresse,Award2,CLASSEMENT,NOM COMMERCIAL,ADRESSE,Location_y,TELEPHONE,COURRIEL,SITE INTERNET,CAPACITE D'ACCUEIL (PERSONNES),NOMBRE DE CHAMBRES,coordonnees,Nom du département,Nom de la région,CLASSEMENT2,tarif_hotel
Michel Trama,Puymirol,85,210,Creative,0.7973007,44.1870457,33553953146.0,https://guide.michelin.com/en/nouvelle-aquitaine/puymirol/restaurant/michel-trama,https://www.aubergade.com/fr/,1 MICHELIN Star,47270,52 rue Royale,1.0,5 étoiles,HÔTEL RELAIS & CHÂTEAUX MICHEL TRAMA,52 rue royale,Puymirol,0553953146,trama@aubergade.com,http://www.aubergade.com,18.0,9.0,"44.187047,0.797719",LOT-ET-GARONNE,NOUVELLE-AQUITAINE,5,911
ONA,Arès,116,116,Vegan,-1.140237,44.766324,33556820406.0,https://guide.michelin.com/en/nouvelle-aquitaine/ars/restaurant/ona,https://clairevallee.com/,1 MICHELIN Star,33740,3 bis rue Sophie-et-Paul-Wallerstein,1.0,3 étoiles,CAMPING LES ÉCUREUILS,1 rue des Oyats,Arès,0556260947,info@les-ecureuils.com,http://www.les-ecureuils.com,,,"44.760777,-1.124948",GIRONDE,NOUVELLE-AQUITAINE,3,283
Maison Tiegezh,Guer,39,99,Modern Cuisine,-2.1235452,47.9056281,33297220026.0,https://guide.michelin.com/en/bretagne/guer/restaurant/maison-tiegezh,https://maisontiegezh.fr/fr/,1 MICHELIN Star,56380,7 place de la Gare,1.0,3 étoiles,HÔTEL LE BELLEVUE,3 RUE DE SainT CYR COëTQUIDAN,Guer,0297757051,contact@hotel-guer.com,www.hotel-guer.com,28.0,14.0,"47.970425,-2.17461",MORBIHAN,BRETAGNE,3,213
Les Fresques - Château des Vigiers,Monestier,77,117,Modern Cuisine,0.2874804,44.791468,33553615000.0,https://guide.michelin.com/en/nouvelle-aquitaine/monestier/restaurant/les-fresques,https://vigiers.com/index.php,1 MICHELIN Star,24240,Au Vigier,1.0,4 étoiles,CAMPING POMPORT BEACH,Route de la Gardonnette,Pomport,0524106113,info@pomport-beach.com,www.pomport-beach.com,,,"44.763611,0.411083",DORDOGNE,NOUVELLE-AQUITAINE,4,431
L'Orchidée,Altkirch,55,95,"Thai, Asian Contemporary",7.2400753,47.6249671,33389885039.0,https://guide.michelin.com/en/grand-est/altkirch/restaurant/l-orchidee,https://orchidee-altkirch.com/,1 MICHELIN Star,68130,33 rue Gilardoni,1.0,3 étoiles,HÔTEL AUBERGE SUNDGOVIENNE,1 ROUTE DE BELFORT,Carspach,0389409718,mail@auberge-sundgovienne.fr,http://www.auberge-sundgovienne.fr,56.0,27.0,"47.629769,7.200596",HAUT-RHIN,GRAND EST,3,296
La Tour des Vents,Monbazillac,54,97,Modern Cuisine,0.4609734,44.7969051,33553583010.0,https://guide.michelin.com/en/nouvelle-aquitaine/monbazillac/restaurant/la-tour-des-vents,https://www.tourdesvents.com/,1 MICHELIN Star,24240,Lieu-dit Moulin-de-Malfourat,1.0,4 étoiles,CAMPING POMPORT BEACH,Route de la Gardonnette,Pomport,0524106113,info@pomport-beach.com,www.pomport-beach.com,,,"44.763611,0.411083",DORDOGNE,NOUVELLE-AQUITAINE,4,306
L'Aquarelle,Breuillet,56,130,Creative,-1.0397569,45.6858748,33546221138.0,https://guide.michelin.com/en/nouvelle-aquitaine/breuillet/restaurant/l-aquarelle,https://www.laquarelle.net/,1 MICHELIN Star,17920,71 A route du Montil,1.0,3 étoiles,L'AQUARELLE,71 A ROUTE DU MONTIL,Breuillet,0546221138,aurelpain@orange.fr,www.laquarelle.net,6.0,3.0,"45.685682,-1.039579",CHARENTE-MARITIME,NOUVELLE-AQUITAINE,3,297
Jean-Marc Pérochon,Bretignolles-sur-mer,30,135,Modern Cuisine,-1.87165,46.61923,33251336553.0,https://guide.michelin.com/en/pays-de-la-loire/brtignolles-sur-mer/restaurant/jean-marc-perochon,http://www.lesbrisants.com,1 MICHELIN Star,85470,63 avenue de la Grande-Roche,1.0,3 étoiles,CAMPING CABESTAN,24 ROUTE DE SainT GILLES,Bretignolles-sur-mer,0251901592,accueil@campingcabestan.com,www.campingcabestan.com,,,"46.636233,-1.867798",VENDEE,PAYS DE LA LOIRE,3,222
L'Éveil des Sens,Mayenne,30,82,Modern Cuisine,-0.6084258,48.3060431,33243304217.0,https://guide.michelin.com/en/pays-de-la-loire/mayenne/restaurant/l-eveil-des-sens,https://www.restaurant-leveildessens.fr/,1 MICHELIN Star,53100,429 boulevard Paul-Lintier,1.0,3 étoiles,BEST HÔTEL MAYENNE,2 ROUTE DE SAINT BAUDELLE,Mayenne,0243007171,mayenne@besthotel.fr,http://www.besthotel.fr/Mayenne,83.0,39.0,"48.2821,-0.625963",MAYENNE,PAYS DE LA LOIRE,3,178
Intuition,Saint-lô,48,84,Modern Cuisine,-1.0985834,49.1144055,33233051491.0,https://guide.michelin.com/en/normandie/saint-l/restaurant/intuition,https://www.restaurant-intuition.fr/,1 MICHELIN Star,50000,1 rue Alsace-Lorraine,1.0,3 étoiles,INTER HÔTEL SAINT-LÔ,203 boulevard de Strasbourg 3 Parc Europe,Saint-lô,0233575757,sl5009@inter-hotel.com,www.hotel-saint-lo.com,117.0,48.0,,,,3,280
Le Grand Cap,Leucate,68,128,Modern Cuisine,3.0574165,42.9116856,33967781373.0,https://guide.michelin.com/en/occitanie/leucate/restaurant/le-grand-cap,https://www.restaurant-grand-cap.fr/,1 MICHELIN Star,11370,Chemin du Phare,1.0,2 étoiles,GOÉLIA RÉSIDENCE DU PORT,RUE DE LA PRADE  PORT LEUCATE,Leucate,0468409022,info.leucate@goelia.com,www.goelia.com,214.0,,"42.862676,3.038868",AUDE,OCCITANIE,2,129
Château de Sully,Bayeux,69,109,Modern Cuisine,-0.7316203,49.2993518,33231222948.0,https://guide.michelin.com/en/normandie/bayeux/restaurant/chateau-de-sully,http://www.chateau-de-sully.com/,1 MICHELIN Star,14400,Route de Port-en-Bessin,1.0,3 étoiles,HÔTEL LE BAYEUX,9 RUE TARDIF,Bayeux,0231927008,reception@hotellebayeux.com,http://www.hotellebayeux.com/,60.0,30.0,"49.274122,-0.70439",CALVADOS,NORMANDIE,3,294
Le Saint-James,Bouliac,59,170,Modern Cuisine,-0.5038692,44.8142793,33557970600.0,https://guide.michelin.com/en/nouvelle-aquitaine/bouliac/restaurant/le-saint-james,https://www.saintjames-bouliac.com,1 MICHELIN Star,33270,3 place Camille-Hosteins,1.0,4 étoiles,HÔTEL LE SAINT-JAMES,3 place Camille Hostein,Bouliac,0557970600,reception@saintjames-bouliac.com,www.saintjames-bouliac.com,59.0,18.0,"44.814382,-0.503809",GIRONDE,NOUVELLE-AQUITAINE,4,558
La Licorne Royale,Lyons-la-forêt,85,189,Modern Cuisine,1.4766068,49.3985891,33232482424.0,https://guide.michelin.com/en/normandie/lyons-la-fort/restaurant/la-licorne-royale,https://www.hotel-licorne.com/,1 MICHELIN Star,27480,27 place Issac-Benserade,1.0,3 étoiles,CAMPING MUNICIPAL SAINT-PAUL,2 route saint-paul,Lyons-la-forêt,02.32.49.42.02,camping-saint-paul@orange.fr,campingsaintpaul.fr,,,"49.403199,1.477914",EURE,NORMANDIE,3,299
L'Essentiel,Deauville,37,120,"Modern Cuisine, Creative",0.0793655,49.3599505,33231872211.0,https://guide.michelin.com/en/normandie/deauville/restaurant/l-essentiel255041,https://lessentieldeauville.com/,1 MICHELIN Star,14800,29 rue Mirabeau,1.0,4 étoiles,CAMPING DES HARAS,chemin du calvaire,Touques,0231884484,haras@capfun.com,http://www.camping-des-haras.com/,,,"49.348447,0.109366",CALVADOS,NORMANDIE,4,581
L'Aupiho - Domaine de Manville,Les baux-de-provence,87,145,Modern Cuisine,4.7974156,43.7358492,33490544020.0,https://guide.michelin.com/en/provence-alpes-cote-dazur/les-baux-de-provence/restaurant/l-aupiho,https://www.domainedemanville.fr/,1 MICHELIN Star,13520,Route de la Terre-des-Baux,1.0,2 étoiles,HOSTELLERIE LA REINE JEANNE,Grand rue,Les baux-de-provence,0490543206,marc.braglia@wanadoo.fr,www.la-reinejeanne.com,14.0,6.0,"43.743732,4.794938",BOUCHES-DU-RHONE,PROVENCE-ALPES-COTE D'AZUR,2,106
La Passagère - Hôtel Belles Rives,Juan-les-pins,135,185,Creative,7.115675,43.56555,33493610279.0,https://guide.michelin.com/en/provence-alpes-cote-dazur/juan-les-pins/restaurant/la-passagere,https://www.bellesrives.com/fr/,1 MICHELIN Star,6160,33 boulevard Édouard-Baudoin,1.0,3 étoiles,HÔTEL IBIS STYLES ANTIBES,2067 chemin de SAINT-CLAUDE,Antibes,0493333450,H7973@accor.com,http://www.ibis.com/fr/hotel-7973-ibis-styles-antibes/index.shtml,174.0,87.0,"43.584197,7.081617",ALPES-MARITIMES,PROVENCE-ALPES-COTE D'AZUR,3,258
Vincent Favre Félix,Annecy,96,149,Creative,6.1416315,45.9177189,33450010888.0,https://guide.michelin.com/en/auvergne-rhone-alpes/annecy/restaurant/restaurant-vincent-favre-felix,https://www.restaurant-vff.com/,1 MICHELIN Star,74940,15 chemin de l'Abbaye - à Annecy-le-Vieux,1.0,3 étoiles,ENCORE HÔTEL,61 rue centrale 59 rue centrale,Annecy-le-vieux,0450232926,contact@encorehotel.fr,www.encorehotel.fr,121.0,58.0,"45.906403,6.155229",HAUTE-SAVOIE,AUVERGNE-RHONE-ALPES,3,178
Ed.Em,Chassagne-montrachet,40,90,Modern Cuisine,4.7307466,46.9384965,33380219494.0,https://guide.michelin.com/en/bourgogne-franche-comte/chassagne-montrachet/restaurant/ed-em,https://restaurant-edem.com/fr/,1 MICHELIN Star,21190,4 impasse Chenevottes,1.0,4 étoiles,HÔTEL LA MAISON D'OLIVIER LEFLAIVE,10 PLACE DU MONUMENT,Puligny-montrachet,0380219527,contact@olivier-leflaive.com,http://www.olivier-leflaive.com/,26.0,13.0,"46.946413,4.75389",COTE-D'OR,BOURGOGNE-FRANCHE-COMTE,4,314
Le Vieux Logis,Trémolat,65,140,Modern Cuisine,0.8297197,44.8757019,33553228006.0,https://guide.michelin.com/en/nouvelle-aquitaine/trmolat/restaurant/le-vieux-logis,https://www.vieux-logis.com/,1 MICHELIN Star,24510,Le Bourg,1.0,2 étoiles,FERME LA PÉNÉTIE,la pénétie,Paunat,0630424624,ferme-la-penetie@orange.fr,camping-charme-perigord.com,,,"44.880482,0.858987",DORDOGNE,NOUVELLE-AQUITAINE,2,133
Ô Flaveurs,Douvaine,78,145,Modern Cuisine,6.3136031,46.3010727,33450354655.0,https://guide.michelin.com/en/auvergne-rhone-alpes/douvaine/restaurant/o-flaveurs,https://oflaveurs.com/,1 MICHELIN Star,74140,Château de Chilly,1.0,1 étoile,L'ORÉE DES BOIS,18 place de choisy,Sciez,0450727831,demolis-hubert@wanadoo.fr,http://demolis-camping-gites-sciez.fr/,,,"46.3267,6.402763",HAUTE-SAVOIE,AUVERGNE-RHONE-ALPES,1,72
Les Funambules,Strasbourg,34,75,Modern Cuisine,7.7678399,48.5869079,33388616541.0,https://guide.michelin.com/en/grand-est/strasbourg/restaurant/les-funambules,https://www.restaurantlesfunambules.com/,1 MICHELIN Star,67000,17 rue Geiler,1.0,3 étoiles,HÔTEL ROYAL LUTETIA,2 bis rue du Général Rapp,Strasbourg,0388352045,accueil@royal-lutetia.fr,http://www.royal-lutetia.fr,99.0,39.0,"48.589756,7.751631",BAS-RHIN,GRAND EST,3,220
Auberge À la Bonne Idée,Saint-jean-aux-bois,58,182,"Modern Cuisine, Creative",2.9054636,49.3487591,33344428409.0,https://guide.michelin.com/en/hauts-de-france/saint-jean-aux-bois/restaurant/auberge-a-la-bonne-idee,https://sebastien-tantot.com/fr/,1 MICHELIN Star,60350,3 rue des Meuniers,1.0,3 étoiles,AUBERGE À LA BONNE IDÉE,3 RUE DES MEUNIERS,Saint-jean-aux-bois,0344428409,a-la-bonne-idee.auberge@wanadoo.fr,www.a-la-bonne-idee.fr,50.0,23.0,"49.348761,2.905532",OISE,HAUTS-DE-FRANCE,3,288
Le Colombier,Offranville,40,90,Modern Cuisine,1.0453809,49.8727919,33235854850.0,https://guide.michelin.com/en/normandie/offranville/restaurant/le-colombier2828,http://www.lecolombieroffranville.fr/,1 MICHELIN Star,76550,Rue Loucheur,1.0,3 étoiles,CAMPING LE MARQUEVAL,1210 rue de la mer,Hautot-sur-mer,0235826646,contact@campinglemarqueval.com,-,,,"49.908712,1.04077",SEINE-MARITIME,NORMANDIE,3,275
Hostellerie de la Pointe St-Mathieu,Plougonvelin,64,105,Modern Cuisine,-4.7706307,48.3309222,33298890019.0,https://guide.michelin.com/en/bretagne/plougonvelin/restaurant/hostellerie-de-la-pointe-st-mathieu,http://www.pointe-saint-mathieu.com/,1 MICHELIN Star,29217,7 place Saint-Tanguy,1.0,2 étoiles,HÔTEL AU BOUT DU MONDE,PLACE DE LLANDEILO,Le conquet,0298890722,auboutdumonde29@orange.fr,http://hotel-le-conquet.fr,42.0,20.0,"48.35946,-4.773869",FINISTERE,BRETAGNE,2,109
Le Cerf,Marlenheim,51,124,Modern Cuisine,7.4940282,48.6208412,33388877373.0,https://guide.michelin.com/en/grand-est/marlenheim/restaurant/le-cerf,https://www.lecerf.com/,1 MICHELIN Star,67520,30 rue du Général-de-Gaulle,1.0,4 étoiles,LE CERF,30 RUE DU GéNéRAL DE GAULLE,Marlenheim,0388877373,info@lecerf.com,www.lecerf.com,47.0,18.0,"48.620921,7.493645",BAS-RHIN,GRAND EST,4,499
Le Saint-Estève,Le tholonet,135,185,Modern Cuisine,5.50033,43.52346,33442271014.0,https://guide.michelin.com/en/provence-alpes-cote-dazur/le-tholonet/restaurant/le-saint-esteve,https://www.leslodgessaintevictoire.com/fr/,1 MICHELIN Star,13100,2250 route Cézanne,1.0,3 étoiles,BEST WESTERN HÔTEL DE L'ARBOIS,97 RUE DU DOCTEUR ALBERT AYNAUD,Aix-en-provence,0442585960,bestwestern@hotelarbois.com,http://www.hotelarbois.com,120.0,56.0,,,,3,179
La Galinette,Perpignan,28,72,Creative,2.8932762,42.7025096,33468350090.0,https://guide.michelin.com/en/occitanie/perpignan/restaurant/la-galinette,https://www.restaurant-galinette.com/,1 MICHELIN Star,66000,23 rue Jean-Payra,1.0,3 étoiles,HÔTEL VICTORIA,57 AVENUE MARéCHAL JOFFRE,Perpignan,0468611717,info@hotel-victoria-perpignan.com,http://hotel-victoria-perpignan.com,75.0,30.0,"42.708405,2.890981",PYRENEES-ORIENTALES,OCCITANIE,3,279
Le Jardin de Berne,Lorgues,120,260,Modern Cuisine,6.3658314,43.5160716,33494604979.0,https://guide.michelin.com/en/provence-alpes-cote-dazur/lorgues/restaurant/le-jardin-de-berne,https://www.chateauberne.com/,1 MICHELIN Star,83510,Chemin des Imberts,1.0,5 étoiles,CHÂTEAU DE BERNE,Chemin de Berne,Lorgues,0494604360,hotel@chateauberne.com,www.chateauberne.com,56.0,27.0,"43.504659,6.358041",VAR,PROVENCE-ALPES-COTE D'AZUR,5,1201
Soléna,Bordeaux,39,98,Modern Cuisine,-0.5903561,44.8405363,33557532806.0,https://guide.michelin.com/en/nouvelle-aquitaine/bordeaux/restaurant/solena,https://solena-restaurant.com/,1 MICHELIN Star,33000,5 rue Chauffour,1.0,3 étoiles,HÔTEL IBIS STYLES BORDEAUX MÉRIADECK,Avenue du Général de LARMINAT 54 rue Joseph Abria,Bordeaux,0556240139,direction.meriadeck@orange.fr,http://www.accorhotels.com/fr/hotel-7368-ibis-styles-bordeaux-meriadeck/index.shtml,204.0,102.0,"44.833087,-0.595504",GIRONDE,NOUVELLE-AQUITAINE,3,188
Au Vieux Couvent,Rhinau,39,133,Creative,7.7069474,48.3171291,33388746115.0,https://guide.michelin.com/en/grand-est/rhinau/restaurant/au-vieux-couvent,https://www.auvieuxcouvent.fr/fr/,1 MICHELIN Star,67860,6 rue des Chanoines,1.0,3 étoiles,CAMPING FERME DES TUILERIES,1 rue des tuileries,Rhinau,0388746045,camping.fermetuileries@neuf.fr,http://www.fermedestuileries.com/,,,"48.321287,7.69818",BAS-RHIN,GRAND EST,3,179
Le Hittau,Saint-vincent-de-tyrosse,36,92,Modern Cuisine,-1.2963393,43.6616803,33558771185.0,https://guide.michelin.com/en/nouvelle-aquitaine/saint-vincent-de-tyrosse/restaurant/le-hittau,http://www.lehittau.fr/,1 MICHELIN Star,40230,1 rue du Nouaou,1.0,4 étoiles,HÔTEL LES ÉCHASSES,701 Route des bruyères,Saubion,0663097462,contact@lesechasses.fr,www.lesechasses.fr,16.0,8.0,"43.678771,-1.349335",LANDES,NOUVELLE-AQUITAINE,4,327
Les Genêts,Brem-sur-mer,29,75,Creative,-1.8350415,46.605894,33251968159.0,https://guide.michelin.com/en/pays-de-la-loire/brem-sur-mer/restaurant/les-genets,http://www.restaurant-les-genets.fr/,1 MICHELIN Star,85470,21 bis rue de l'Océan,1.0,3 étoiles,CAMPING CABESTAN,24 ROUTE DE SainT GILLES,Bretignolles-sur-mer,0251901592,accueil@campingcabestan.com,www.campingcabestan.com,,,"46.636233,-1.867798",VENDEE,PAYS DE LA LOIRE,3,167
LuluRouget,Nantes,45,105,Modern Cuisine,-1.5618489,47.2049953,33240474798.0,https://guide.michelin.com/en/pays-de-la-loire/nantes/restaurant/lulurouget,https://www.lulurouget.fr/,1 MICHELIN Star,44200,4 place Albert-Camus,1.0,4 étoiles,HÔTEL NOVOTEL NANTES CENTRE BORD DE LOIRE,1 boulevard des Martyrs nantais de la résistance,Nantes,0240477777,H7296@accor.com,https://www.accorhotels.com/fr/hotel-7296-novotel-nantes-centre-bord-de-loire/index.shtml,322.0,108.0,"47.206744,-1.5481",LOIRE-ATLANTIQUE,PAYS DE LA LOIRE,4,781
Albert 1er,Chamonix-mont-blanc,85,176,Modern Cuisine,6.8739886,45.9249264,33450530509.0,https://guide.michelin.com/en/auvergne-rhone-alpes/chamonix-mont-blanc/restaurant/albert-1er,https://www.hameaualbert.fr/fr,1 MICHELIN Star,74400,"Hameau Albert 1er, 38 route du Bouchet",1.0,4 étoiles,HÔTEL MERCURE CHAMONIX CENTRE,39 rue des Allobroges,Chamonix-mont-blanc,0450530756,H2808-GM@accor.com,https://www.accorhotels.com/fr/hotel-2808-hotel-mercure-chamonix-centre/index.shtml,392.0,132.0,"45.92228,6.872588",HAUTE-SAVOIE,AUVERGNE-RHONE-ALPES,4,396
L'Opidom,Fondettes,38,79,"Creative, Modern Cuisine",0.6442736,47.3924651,33247358163.0,https://guide.michelin.com/en/centre-val-de-loire/fondettes/restaurant/l-opidom,https://www.lopidom.fr/,1 MICHELIN Star,37230,4 quai de la Guignière,1.0,2 étoiles,LE MANOIR HÔTEL,10 rue de beaumanoir,Fondettes,0247420402,didier.deal@dbmail.com,http://www.le-manoir-hotel.fr,38.0,16.0,"47.392865,0.643708",INDRE-ET-LOIRE,CENTRE-VAL DE LOIRE,2,106
La Magdeleine - Mathias Dandine,Gémenos,70,160,Mediterranean Cuisine,5.6240695,43.2986677,33442322016.0,https://guide.michelin.com/en/provence-alpes-cote-dazur/gmenos/restaurant/la-magdeleine-mathias-dandine,https://relais-magdeleine.com/fr/,1 MICHELIN Star,13420,2 rond-point des Charrons,1.0,2 étoiles,CAMPING LA BERGERIE,100 chemin des graviers,Gémenos,0666002900,campinglabergerie@wanadoo.fr,http://campings-terrain-camping-hotel-mobilhome.camping-labergerie-gemenos.com/,,,"43.290979,5.620779",BOUCHES-DU-RHONE,PROVENCE-ALPES-COTE D'AZUR,2,110
La Table de Castigno,Assignan,55,110,Modern Cuisine,2.8876408,43.3983603,33467243495.0,https://guide.michelin.com/en/occitanie/assignan/restaurant/la-table-de-castigno,https://villagecastigno.com/,1 MICHELIN Star,34360,Carriera de la Teuliera,1.0,3 étoiles,CAMPING LES TERRASSES,555 ROUTE DE SAINT PONS,Saint-chinian,0612901455,contact@campinglesterrasses.net,www.campinglesterrasses.net,,,"43.422195,2.933485",HERAULT,OCCITANIE,3,251
Ursus,Tignes,98,148,Creative,6.9011983,45.4579161,33479011143.0,https://guide.michelin.com/en/auvergne-rhone-alpes/tignes/restaurant/ursus,https://www.les-suites-du-nevada.com/restaurant-ursus/,1 MICHELIN Star,73320,"Maison Bouvier, rue du Val-Claret, au Val-Claret",1.0,3 étoiles,CLUB BELAMBRA LE DIVA,Route de la grande Motte Le Val Claret,Tignes,0479067000,club-tignes-diva@belambra.fr,http://www.belambra.fr/club-tignes-le-diva/hiver,338.0,121.0,"45.45199,6.899119",SAVOIE,AUVERGNE-RHONE-ALPES,3,204
Le Bec au Cauchois,Valmont,39,104,Creative,0.4911347,49.7447349,33235297756.0,https://guide.michelin.com/en/normandie/valmont/restaurant/le-bec-au-cauchois,https://www.lebecaucauchois.com/,1 MICHELIN Star,76540,22 rue André-Fiquet,1.0,3 étoiles,LE BEC AU CAUCHOIS,22 rue André Fiquet,Valmont,0235297756,lebecaucauchois@orange.fr,www.lebecaucauchois.com,10.0,5.0,"49.74443,0.491863",SEINE-MARITIME,NORMANDIE,3,292
Reflet d'Obione,Montpellier,48,105,"Modern Cuisine, Mediterranean Cuisine",3.8730585,43.6122155,33499610917.0,https://guide.michelin.com/en/occitanie/montpellier/restaurant/reflet-d-obione,https://www.reflet-obione.com/,1 MICHELIN Star,34000,29 rue Jean-Jacques Rousseau,1.0,2 étoiles,RÉSIDENCE APPART'CITY MONTPELLIER GARE ST ROCH,29 boulevard Berthelot,Montpellier,0467342700,montpellier@appartcity.com,https://www.appartcity.com/fr/appart-hotel/montpellier-gare-st-roch-a-montpellier.html,346.0,,"43.599785,3.872073",HERAULT,OCCITANIE,2,144
Château d'Adoménil,Lunéville,78,160,Modern Cuisine,6.4630197,48.5647471,33383740481.0,https://guide.michelin.com/en/grand-est/lunville/restaurant/chateau-d-adomenil,http://www.adomenil.com,1 MICHELIN Star,54300,7 route Mathieu-de-la-Haye - Adoménil-Rehainviller,1.0,2 étoiles,HÔTEL ACACIA,2 rue de l'écosseuse,Moncel-lès-lunéville,0383734900,acaciahotel@wanadoo.fr,http://www.acacia-hotel.eu/index.php?l_nr=index.php&l_nr_c=aeb764a6a854dd20beb97ec048c4ac14&l_idpa=6,60.0,42.0,"48.570755,6.531949",MEURTHE-ET-MOSELLE,GRAND EST,2,130
Likoké,Les vans,54,159,"Creative, Market Cuisine",4.1334071,44.4038467,33475880974.0,https://guide.michelin.com/en/auvergne-rhone-alpes/les-vans/restaurant/likoke,https://www.likoke.fr/,1 MICHELIN Star,7140,7 route de Païolive,1.0,2 étoiles,CEVEN'AVENTURE,le pontier,Les assions,0475949868,info@ceven-aventure.com,www.ceven-hebergement.com,,,"44.41427,4.175536",ARDECHE,AUVERGNE-RHONE-ALPES,2,107
L'Auberge Basque,Saint-pée-sur-nivelle,80,122,Creative,-1.5843119,43.3679206,33559517000.0,https://guide.michelin.com/en/nouvelle-aquitaine/saint-pe-sur-nivelle/restaurant/l-auberge-basque,https://www.aubergebasque.com/,1 MICHELIN Star,64310,745 Vieille-Route-de-Saint-Pée - quartier Helbarron,1.0,4 étoiles,CAMPING GOYETCHEA,quartier Ibarron,Saint-pée-sur-nivelle,0559541959,info@camping-goyetchea.com,http://www.camping-goyetchea.com,,,"43.347621,-1.543141",PYRENEES-ATLANTIQUES,NOUVELLE-AQUITAINE,4,746
L'Esquisse,Annecy,55,90,Modern Cuisine,6.12235,45.89973,33450448059.0,https://guide.michelin.com/en/auvergne-rhone-alpes/annecy/restaurant/l-esquisse,https://www.esquisse-annecy.fr/,1 MICHELIN Star,74000,21 rue Royale,1.0,3 étoiles,LE BELVÉDÈRE,7 chemin du belvédère,Annecy,0450450490,b@belvedere-annecy.com,www.belvedere-annecy.com,8.0,4.0,"45.891963,6.132852",HAUTE-SAVOIE,AUVERGNE-RHONE-ALPES,3,197
Le France,Villers-le-lac,26,94,Modern Cuisine,6.6704063,47.0594007,33381680006.0,https://guide.michelin.com/en/bourgogne-franche-comte/villers-le-lac/restaurant/le-france,https://hotel-restaurant-lefrance.com/,1 MICHELIN Star,25130,8 place Maxime-Cupillard,1.0,3 étoiles,HÔTEL RESTAURANT LE FRANCE,8 place cupillard,Villers-le-lac,0381680006,info@hotel-restaurant-lefrance.com,http://www.hotel-restaurant-lefrance.com,30.0,12.0,"47.059391,6.670275",DOUBS,BOURGOGNE-FRANCHE-COMTE,3,175
Auberge La Fenière,Cadenet,120,120,"Creative, Market Cuisine",5.3642746,43.7487002,33490681179.0,https://guide.michelin.com/en/provence-alpes-cote-dazur/cadenet/restaurant/auberge-la-feniere,https://www.aubergelafeniere.com/,1 MICHELIN Star,84160,1680 route de Lourmarin,1.0,3 étoiles,HÔTEL RESTAURANT LE MAS DE GUILLES,Route de Vaugines,Lourmarin,0490683055,hotel@guilles.com,www.guilles.com,58.0,28.0,"43.770482,5.37791",VAUCLUSE,PROVENCE-ALPES-COTE D'AZUR,3,236
La Table d'Olivier,Brive-la-gaillarde,51,93,Modern Cuisine,1.5308409,45.158952,33555189595.0,https://guide.michelin.com/en/nouvelle-aquitaine/brive-la-gaillarde/restaurant/la-table-d-olivier,,1 MICHELIN Star,19100,3 rue Saint-Ambroise,1.0,3 étoiles,HÔTEL LE TEINCHURIER,7 avenue du teinchurier,Brive-la-gaillarde,0555864500,leteinchurier@wanadoo.fr,http://www.hotel-brive-la-gaillarde.com,80.0,40.0,"45.147099,1.480926",CORREZE,NOUVELLE-AQUITAINE,3,220
La Signoria,Calvi,122,195,Modern Cuisine,8.7846305,42.536832,33495659300.0,https://guide.michelin.com/en/corse/calvi/restaurant/la-signoria,https://www.hotel-la-signoria.com/,1 MICHELIN Star,20260,Route de la Forêt-de-Bonifato,1.0,2 étoiles,HÔTEL ARIA MARINA,route de porto,Calvi,0495650442,zitamboli@orange.fr,-,20.0,10.0,"42.56224,8.803588",HAUTE-CORSE,CORSE,2,135
